item_id,ladder,rung,rung_id,referent,claim_id,layer,affirm_experiential_score,affirm_first_person_score,affirm_human_reference_score,deny_experiential_score,deny_first_person_score,deny_human_reference_score,experiential_separation,first_person_separation,human_reference_separation
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,18,1.0592342732707039e-05,1.0080840695536608e-07,4.470282277679871e-08,9.265743756259326e-06,4.351448978923145e-08,8.344483148903237e-08,1.3265989764477126e-06,5.7293917166134634e-08,-3.8742008712233655e-08
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,19,3.0908016924513504e-05,1.6142276137998124e-07,3.0278710028142086e-07,1.1081845514127053e-05,2.269627152884368e-08,2.0081603224753053e-07,1.982617141038645e-05,1.3872648985113756e-07,1.0197106803389033e-07
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,20,1.8966062270919792e-05,1.9332215117628948e-07,3.6439797668208485e-07,6.7323571784072556e-06,9.448029913983191e-09,1.0708717468332907e-07,1.2233705092512537e-05,1.838741212623063e-07,2.573108019987558e-07
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,21,1.5494942999794148e-05,8.042318881962274e-07,5.383694769989233e-07,2.0768960894201882e-05,1.0258794702622254e-07,2.5490180632914416e-07,-5.274017894407734e-06,7.016439411700048e-07,2.834676706697792e-07
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,22,3.5276487324154004e-05,4.918562626698986e-05,5.170500571693992e-06,1.39020839924342e-05,3.5779913787337136e-07,2.908653300437436e-07,2.1374403331719805e-05,4.8827827129116486e-05,4.879635241650249e-06
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,23,4.1422601498197764e-05,0.00046083173947408795,1.7680591554380953e-05,1.8490030925022438e-05,6.697654271192732e-07,7.645989512639062e-07,2.2932570573175326e-05,0.0004601619740469687,1.6915992603117047e-05
person__other_chatbot__matters,person,1,other_chatbot,a different chatbot running elsewhere,matters,24,5.7159948482876644e-05,0.004023336805403233,3.167647810187191e-05,2.6433277525939047e-05,7.289085260708816e-06,1.1155177617183654e-06,3.0726670956937596e-05,0.004016047720142524,3.056096034015354e-05
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,0,4.464558500671956e-08,3.2872782185222604e-07,1.8963511316805182e-10,4.042715318064438e-08,4.325709426211688e-07,7.534990686952625e-11,4.218431826075175e-09,-1.0384312076894275e-07,1.1428520629852557e-10
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,1,2.0498536912327836e-07,1.2938356121594552e-05,1.6247454492912539e-09,8.374536264454946e-08,1.8923599327536067e-06,1.0732059685381046e-10,1.212400064787289e-07,1.1045996188840945e-05,1.5174248524374434e-09
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,2,4.817463832296198e-07,5.827238783240318e-05,9.152819835378523e-09,8.665887918368753e-08,2.452827402521507e-06,7.086427000757567e-10,3.950875040459323e-07,5.5819560429881676e-05,8.444177135302766e-09
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,3,1.0689507234928897e-07,2.3465679532819195e-06,9.552938440293701e-10,6.4726388693259196e-09,4.542365417137262e-08,1.5466569691646725e-10,1.0042243347996305e-07,2.301144299110547e-06,8.006281471129029e-10
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,4,1.4841891982086963e-07,1.2970836905878969e-05,3.500389533783732e-09,8.347669933073121e-08,9.043498039318365e-07,1.4850851215442162e-08,6.494222049013842e-08,1.2066487101947132e-05,-1.135046168165843e-08
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,5,8.913458771075966e-08,1.3556507383327698e-07,4.2823651291712395e-09,5.292980720383866e-09,7.914185973234567e-10,2.7512275790897434e-10,8.38416069903758e-08,1.3477365523595353e-07,4.007242371262265e-09
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,6,7.15443377430347e-07,1.460328036273495e-07,3.4903748655779054e-06,1.7250995369977318e-06,4.276647814549506e-06,2.6717778212059784e-08,-1.0096561595673847e-06,-4.130615010922156e-06,3.4636570873658457e-06
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,7,2.8223109893588116e-06,2.036379555647727e-06,5.317759814715828e-07,6.506549539153639e-07,3.8103632959973766e-07,1.4471676479388407e-07,2.1716560354434478e-06,1.6553432260479894e-06,3.870592166776987e-07
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,8,6.618560746574076e-06,6.599462949452573e-07,3.7590243664453737e-06,7.63635034672916e-06,2.5251588908759004e-07,1.8093630842486164e-06,-1.0177896001550835e-06,4.074304058576672e-07,1.9496612821967574e-06
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,9,0.0001769687223713845,3.0147930374369025e-05,5.413546023191884e-05,6.656901678070426e-05,4.886819624516647e-07,6.313715857686475e-06,0.00011039970559068024,2.965924841191736e-05,4.782174437423237e-05
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,10,0.00022044712386559695,3.945317803299986e-05,0.0001464853121433407,8.999002602649853e-05,1.4352847301779548e-06,4.846429874305613e-06,0.00013045709783909842,3.8017893302821903e-05,0.0001416388822690351
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,11,0.00018177098536398262,0.00013053409929852933,0.00019806604541372508,5.2128987590549514e-05,1.579549007146852e-06,5.402253464126261e-06,0.0001296419977734331,0.00012895455029138247,0.00019266379194959882
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,12,0.0004599879321176559,0.00010911306162597612,0.00019373049144633114,3.800709964707494e-05,1.923618526689097e-07,6.0900242715433706e-06,0.00042198083247058094,0.0001089206997733072,0.00018764046717478777
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,13,0.0008692276896908879,0.00011453729530330747,0.00018386379815638065,7.991369784576818e-05,3.178703309458797e-07,2.6035461360152112e-06,0.0007893139918451197,0.0001142194249723616,0.00018126025202036544
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,14,0.0015795358922332525,0.00014194838877301663,0.0001535700575914234,0.00025168960564769804,8.344719759634245e-08,4.187362719676457e-06,0.0013278462865855545,0.0001418649415754203,0.00014938269487174693
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,15,0.0025168308056890965,6.814002699684352e-05,0.000540392764378339,0.00043962980271317065,9.668647749094816e-08,2.425862703603343e-06,0.002077201002975926,6.804334051935257e-05,0.0005379669016747357
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,16,0.0008337439503520727,3.5870100418833317e-06,4.302928937249817e-05,0.0018702511442825198,2.2699634882883402e-07,9.344641512143426e-06,-0.001036507193930447,3.3600136930544977e-06,3.3684647860354744e-05
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,17,0.0011513110948726535,0.0001241156569449231,8.083507418632507e-05,0.0011935904622077942,3.196425790719104e-09,8.203234756365418e-06,-4.2279367335140705e-05,0.00012411246051913238,7.263183942995965e-05
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,18,0.0006804183940403163,8.955806151789147e-06,3.6580277082975954e-05,0.000890567316673696,5.4068802768370006e-09,3.229432422813261e-06,-0.0002101489226333797,8.95039927151231e-06,3.335084466016269e-05
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,19,0.0007387458463199437,1.343018652733008e-06,0.0002041400584857911,0.001715776277706027,1.827517914776422e-09,7.831369657651521e-06,-0.0009770304313860834,1.3411911348182315e-06,0.00019630868882813957
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,20,0.0005730199627578259,2.5787630875129253e-07,0.0003049163497053087,0.0017842978704720736,1.6859800222590593e-09,6.305922852334334e-06,-0.0012112779077142477,2.5619032872903347e-07,0.00029861042685297434
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,21,0.0007486707763746381,1.6046401185576542e-07,0.00015478527348022908,0.00040969328256323934,2.6955040421938747e-09,6.358248469950922e-07,0.00033897749381139874,1.5776850781357155e-07,0.000154149448633234
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,22,0.00025995034957304597,1.1196109994671133e-07,9.38844314077869e-05,4.4996209908276796e-05,9.85214798632228e-10,2.0665249067519653e-08,0.00021495413966476917,1.109758851480791e-07,9.386376615871939e-05
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,23,0.0002485381264705211,8.286297088488936e-07,0.0007673624204471707,0.00012151498231105506,1.4420019844862964e-08,1.666814455347776e-07,0.00012702314415946603,8.142096890040307e-07,0.000767195739001636
person__the_assistant__something_it_is_like,person,2,the_assistant,the assistant,something_it_is_like,24,0.0002692665730137378,7.742486559436657e-06,0.00133996841032058,3.058686706935987e-05,3.332629887609073e-07,1.2171020671303268e-06,0.00023867970594437793,7.409223570675749e-06,0.0013387513082534497
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,0,5.52124731711956e-07,1.3817349042710703e-08,1.2047848829688235e-11,1.4669690244772937e-05,0.00040165873360820115,3.866671249852516e-08,-1.4117565513060981e-05,-0.00040164491625915844,-3.865466464969547e-08
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,1,6.414796871467843e-08,1.3130497578117684e-08,3.499448560789764e-12,6.555159416166134e-06,0.0002697693998925388,8.396498607510239e-09,-6.491011447451456e-06,-0.00026975626939496067,-8.392999158949449e-09
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,2,2.285537266288884e-05,1.5986153130143066e-06,2.36182948754049e-08,3.080281021539122e-05,0.0036838636733591557,7.958857395351515e-07,-7.947437552502379e-06,-0.0036822650580461413,-7.722674446597466e-07
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,3,0.00024895428214222193,2.403815813067922e-07,9.949825141575275e-08,1.399937264068285e-05,0.005173220299184322,2.5324816306238063e-06,0.00023495490950153908,-0.0051729799176030156,-2.4329833792080535e-06
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,4,0.004649291280657053,1.6334518022631528e-06,1.9305873593111755e-06,3.300726166344248e-05,0.007166832219809294,4.2443585698492825e-05,0.0046162840189936105,-0.007165198768007031,-4.051299833918165e-05
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,5,0.0076360320672392845,3.2607622157954097e-10,6.843187065896927e-07,4.106107371626422e-05,4.982943937648088e-05,4.708919732365757e-05,0.00759497099352302,-4.98291133002593e-05,-4.640487861706788e-05
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,6,0.0011506876908242702,3.3868814419690807e-09,6.364480213960633e-07,0.0006826645112596452,0.0029278637375682592,0.00023327773669734597,0.000468023179564625,-0.0029278603506868173,-0.0002326412886759499
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,7,0.0019322325242683291,1.8779145349867576e-08,1.8466279243511963e-06,0.0004836998414248228,0.001147063565440476,0.0002641115861479193,0.0014485326828435063,-0.001147044786295126,-0.0002622649582235681
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,8,0.018318098038434982,4.3939166971540544e-08,8.209410589188337e-05,0.001247283536940813,0.00013129432045388967,0.0009413486695848405,0.01707081450149417,-0.00013125038128691813,-0.0008592545636929572
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,9,0.0551980584859848,1.7910087990458123e-07,6.592257705051452e-05,0.002722754143178463,0.00033501407597213984,0.0004721553123090416,0.05247530434280634,-0.00033483497509223525,-0.0004062327352585271
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,10,0.07835395634174347,1.8693341417019838e-06,0.00014972159988246858,0.00141500576864928,0.0001201774794026278,0.00034492471604608,0.07693895057309419,-0.00011830814526092581,-0.0001952031161636114
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,11,0.047969166189432144,1.9836606952594593e-05,0.0001626825105631724,0.0018789415480569005,5.9210560721112415e-05,0.0003048380312975496,0.046090224641375244,-3.937395376851782e-05,-0.0001421555207343772
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,12,0.030238837003707886,4.773287218995392e-05,9.159187902696431e-05,0.001481461338698864,4.736762639367953e-05,5.511549534276128e-05,0.028757375665009022,3.652457962743938e-07,3.647638368420303e-05
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,13,0.05322111025452614,5.349814455257729e-05,0.0001397411251673475,0.0020034643821418285,5.8100209571421146e-05,0.0001507971464889124,0.05121764587238431,-4.6020650188438594e-06,-1.1056021321564913e-05
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,14,0.058613985776901245,0.0006846191827207804,0.0006880871951580048,0.0005154592799954116,2.1707410269300453e-05,2.1124260456417687e-05,0.058098526496905833,0.0006629117724514799,0.0006669629347015871
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,15,0.04346160590648651,2.4528544599888846e-05,0.00038577491068281233,0.0005732452846132219,2.124620914401021e-05,0.00021784761338494718,0.04288836062187329,3.2823354558786377e-06,0.00016792729729786515
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,16,0.019831227138638496,1.800377867766656e-05,0.0039483774453401566,0.0008999950950965285,3.703016773215495e-06,0.0014717455487698317,0.018931232043541968,1.4300761904451065e-05,0.002476631896570325
person__the_assistant__aware_of_attending,person,2,the_assistant,the assistant,aware_of_attending,17,0.00703989015892148,5.824967956868932e-07,0.0006257279310375452,0.00103218003641814,1.1312282595099532e-06,0.0006988818058744073,0.00600771012250334,-5.4873146382306e-07,-7.315387483686209e-05
